"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","TAVG","TMAX","TMIN","TOBS"
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-10",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-11",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-12",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-13",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-14",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-15",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-16",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-17",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-18",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-19",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-20",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-21",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-22",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-23",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-24",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-25",,,"0.00",,,"70","39",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-26",,,"0.00",,,"65",,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-27",,,"0.00",,,"63",,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-28",,,"0.00",,,"62",,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-29",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-11-30",,,"0.00",,,"64","42",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-01",,,"0.48",,,"59","52",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-02",,,"0.69",,,"60","53",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-03",,,"0.02",,,"65","57",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-04",,,"0.74",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-05",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-06",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-07",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-08",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-09",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-10",,,"0.64",,,"58","45",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-11",,,"0.37",,,"60",,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-12",,,"0.36",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-13",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-14",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-15",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-16",,,"0.00",,,"62",,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-17",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-18",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-19",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-20",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-21",,,"0.00",,,"63",,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-22",,,"0.00",,,"64","43",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-23",,,"0.00",,,"64","44",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-24",,,"0.00",,,,,
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-25",,,"0.00",,,"72","45",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-26",,,"0.00",,,"64","45",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-27",,,"1.09",,,"59","52",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-28",,,"0.00",,,"61","47",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-29",,,"0.02",,,"58","51",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-30",,,"0.02",,,"58","53",
"USW00053152","SANTA BARBARA 11 W, CA US","34.4141","-119.8796","5.5","2022-12-31",,,"1.96",,,"58","54",
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-01",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-02",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-03",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-04",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-05",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-06",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-07",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-08",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-09",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-10",,,"0.06",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-11",,,"0.04",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-12",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-13",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-14",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-15",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-16",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-17",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-18",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-19",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-20",,,"0.06",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-21",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-22",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-23",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-24",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-25",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-26",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-27",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-28",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-29",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-09-30",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-01",,,"0.02",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-02",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-03",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-04",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-05",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-06",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-07",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-08",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-09",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-10",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-11",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-12",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-13",,,"0.06",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-14",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-15",,,"0.04",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-16",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-17",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-18",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-19",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-20",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-21",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-22",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-23",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-24",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-25",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-26",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-27",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-28",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-29",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-30",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-10-31",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-01",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-02",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-03",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-04",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-05",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-06",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-07",,,"0.03",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-08",,,"0.71",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-09",,,"0.77",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-10",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-11",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-12",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-13",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-14",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-15",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-16",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-17",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-18",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-19",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-20",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-21",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-22",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-23",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-24",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-25",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-26",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-27",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-28",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-29",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-11-30",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-01",,,"0.03",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-02",,,"0.60",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-03",,,,"0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-05",,,"0.11",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-06",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-07",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-08",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-09",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-10",,,"0.08",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-11",,,"1.45",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-12",,,"0.38",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-13",,,"0.03",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-14",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-15",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-16",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-17",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-18",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-19",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-20",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-21",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-22",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-23",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-24",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-25",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-26",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-27",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-28",,,"1.24",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-29",,,"0.02",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-30",,,"0.04",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2022-12-31",,,"0.25",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-01",,,"2.06",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-02",,,"0.02",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-03",,,"0.08",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-04",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-05",,,"1.71",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-06",,,"0.02",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-07",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-08",,,"0.21",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-09",,,"1.93",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-10",,,"3.32",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-11",,,"0.02",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-12",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-13",,,"0.00","0.0",,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-14",,,"0.04",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-15",,,"1.71",,,,,
"US1CASB0001","GOLETA 3.7 WNW, CA US","34.439672","-119.896144","48.2","2023-01-16",,,"0.81",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-01",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-02",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-03",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-04",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-05",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-06",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-07",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-08",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-09",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-10",,,"0.10",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-11",,,"0.00",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-12",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-13",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-14",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-15",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-16",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-17",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-18",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-19",,,"0.00",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-20",,,"0.02",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-21",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-22",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-23",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-24",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-25",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-26",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-27",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-28",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-29",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-09-30",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-01",,,"0.01",,,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-02",,,"0.00","0.0",,,,
"US1CASB0023","GOLETA 0.3 ENE, CA US","34.4371","-119.8226","11.3","2022-10-03",,,"0.00","0.0",,,,
